order_id,customer_id,product_name,category,quantity,unit_price,discount,city,payment_method,order_date
ORD106456,CUST00702,Laptop,Accessories,-2,-1372.0,0.08,Nashik,NetBanking,2025-03-20
ORD106457,CUST02089,,Accessories,14,1516.9,0.49,Delhi,Card,2024-04-20
ORD106458,CUST00314,Laptop,Electronics,0,2545.84,0.03,Delhi,,2024-03-05
ORD106459,CUST02376,Laptop,Computers,4,2653.86,0.06,Delhi,NetBanking,2025-03-14
ORD106460,CUST01040,,Accessories,8,4844.5,0.41,Pune,,2024-06-07
ORD106461,CUST00282,Mouse,,11,2073.9,0.23,Mumbai,Card,2024-08-12
ORD106462,CUST00257,Monitor,Electronics,13,2812.37,0.47,Bengaluru,,2024-05-19
ORD106463,CUST00574,Mouse,Computers,3,1311.35,0.06,Mumbai,Card,2024-11-14
ORD106464,CUST00573,Monitor,,-1,1602.88,0.08,,,2024-05-29
ORD106465,CUST01042,Headphones,Computers,8,5505.27,0.0,Nashik,,2024-04-25
ORD106466,CUST01552,Tablet,,8,1428.68,0.11,Mumbai,UPI,2024-05-11
ORD106467,CUST00422,Tablet,Computers,7,1932.18,0.33,Pune,COD,2024-12-14
ORD106468,CUST01489,Mouse,,1,4128.61,0.36,Delhi,,2024-04-05
ORD106469,CUST01396,Mouse,Mobile,14,5359.01,0.21,Mumbai,Card,2024-10-04
ORD106470,CUST00757,Mouse,Computers,7,3715.5,0.13,Nashik,NetBanking,2024-09-06
ORD106471,CUST01104,Keyboard,Mobile,6,3720.24,0.36,,UPI,2024-04-16
ORD106472,CUST01574,Phone,Computers,10,621.85,0.09,Nashik,COD,2024-04-15
ORD106473,CUST02471,,,8,3272.13,0.38,,NetBanking,2024-11-10
ORD106474,CUST00428,Monitor,,7,2038.88,0.39,Bengaluru,UPI,2024-07-18
ORD106475,CUST02021,Tablet,Computers,2,3209.22,0.22,Mumbai,,2025-04-08
ORD106476,CUST00203,Monitor,Accessories,0,2081.13,0.1,Pune,NetBanking,2025-05-06
ORD106477,CUST02243,Mouse,,1,1643.24,0.31,Nashik,Card,2024-12-20
ORD106478,CUST02332,Keyboard,Accessories,0,312.51,0.43,Bengaluru,,2024-09-03
ORD106479,CUST01992,Mouse,,7,2374.74,0.26,,UPI,2024-10-27
ORD106480,CUST02243,Monitor,,10,2757.84,0.23,,UPI,2024-11-10
ORD106481,CUST00306,Phone,Computers,2,-631.92,0.49,,,2024-05-17
ORD106482,CUST01687,Tablet,,10,1579.92,0.27,Hyderabad,UPI,2025-02-07
ORD106483,CUST00013,Phone,,-2,2103.32,0.02,,COD,2024-02-04
ORD106484,CUST01860,,Electronics,8,3359.88,0.25,Nashik,Card,2025-03-10
ORD106485,CUST01961,Headphones,,0,1615.04,0.22,Bengaluru,,2024-05-18
ORD106486,CUST01080,Keyboard,Mobile,14,3442.9,0.15,Nashik,,2025-04-14
ORD106487,CUST00722,Phone,Computers,10,2920.84,0.16,Pune,COD,2024-11-26
ORD106488,CUST00779,Keyboard,Accessories,13,3803.93,0.47,Pune,,2025-04-02
ORD106489,CUST01233,Mouse,,3,1705.05,0.07,Nashik,,2025-03-15
ORD106490,CUST00528,Headphones,Accessories,4,2076.43,0.38,Hyderabad,Card,2024-11-29
ORD106491,CUST00797,Monitor,Electronics,12,3355.44,0.45,Hyderabad,UPI,2024-09-29
ORD106492,CUST00343,Phone,Computers,2,969.1,0.13,Delhi,,2025-03-20
ORD106493,CUST01302,Phone,,13,2400.04,0.03,Pune,NetBanking,2024-06-28
ORD106494,CUST00208,Laptop,Accessories,3,3985.18,0.15,Pune,Card,2024-03-21
ORD106495,CUST00640,Tablet,,0,1499.92,0.22,Bengaluru,Card,2024-07-02
ORD106496,CUST01311,Monitor,,9,2992.06,0.48,,NetBanking,2024-07-08
ORD106497,CUST02299,Phone,Electronics,1,2497.37,0.22,Bengaluru,Card,2024-08-16
ORD106498,CUST02318,Phone,,0,4702.64,0.05,Mumbai,,2024-02-20
ORD106499,CUST01947,Monitor,Accessories,13,2622.66,0.07,Mumbai,COD,2024-10-22
ORD106500,CUST00919,Headphones,Accessories,13,3300.58,0.18,Pune,UPI,2025-04-01
ORD106501,CUST01723,Keyboard,Computers,12,2249.47,0.09,Hyderabad,,2024-09-01
ORD106502,CUST02044,Monitor,Computers,6,1723.08,0.03,Pune,COD,2024-10-11
ORD106503,CUST00418,Keyboard,Accessories,-1,2839.9,0.09,,Card,2025-03-08
ORD106504,CUST01749,Headphones,,3,1648.73,0.05,Nashik,NetBanking,2024-01-27
ORD106505,CUST01388,Headphones,Computers,11,4050.97,0.1,Delhi,Card,2025-01-13
ORD106506,CUST01099,,Accessories,6,4263.85,0.5,Nashik,Card,2025-03-07
ORD106507,CUST02480,Mouse,,7,2607.99,0.22,Hyderabad,Card,2025-03-13
ORD106508,CUST02156,Laptop,Mobile,12,1838.07,0.33,Hyderabad,,2024-06-20
ORD106509,CUST01545,Headphones,,1,,0.08,Pune,UPI,2024-06-29
ORD106510,CUST01070,,Mobile,2,588.41,0.42,Bengaluru,Card,2025-04-20
ORD106511,CUST02426,,Mobile,3,1364.46,0.13,Mumbai,Card,2024-09-10
ORD106512,CUST01850,,,12,863.17,0.49,Hyderabad,,2024-07-05
ORD106513,CUST01119,Headphones,Accessories,-1,1386.9,0.42,Delhi,Card,2025-04-14
ORD106514,CUST00957,Keyboard,Accessories,13,1580.04,0.48,Bengaluru,NetBanking,2024-09-25
ORD106515,CUST00102,Headphones,Computers,2,571.32,0.33,Pune,,2024-09-28
ORD106516,CUST01169,Monitor,Electronics,1,2100.77,0.33,Delhi,,2024-10-26
ORD106517,CUST01903,Mouse,Accessories,-2,2210.09,0.42,Hyderabad,Card,2025-03-19
ORD106518,CUST01755,Mouse,,5,3359.18,0.36,Delhi,Card,2025-03-27
ORD106519,CUST00678,Monitor,Electronics,7,2658.34,0.3,Mumbai,,2024-09-19
ORD106520,CUST01968,Phone,,12,4618.4,0.18,Delhi,Card,2024-11-29
ORD106521,CUST00988,Headphones,,-1,3383.27,0.11,Pune,UPI,2024-01-05
ORD106522,CUST01105,Tablet,,9,6012.87,0.39,,NetBanking,2024-09-12
ORD106523,CUST02475,Laptop,Electronics,7,775.05,0.19,,COD,2024-09-19
ORD106524,CUST01607,,Mobile,9,3996.12,0.03,Mumbai,,2025-04-02
ORD106525,CUST01502,Headphones,,6,147.48,0.24,Pune,,2024-01-18
ORD106526,CUST01789,Mouse,,5,4089.87,0.33,Delhi,Card,2024-07-13
ORD106527,CUST01185,Laptop,Computers,-1,3075.22,0.01,Hyderabad,COD,2025-01-31
ORD106528,CUST00931,Tablet,Accessories,4,2160.8,0.35,Pune,COD,2024-11-28
ORD106529,CUST01425,Phone,,1,2815.52,0.11,Bengaluru,UPI,2024-06-25
ORD106530,CUST01061,Keyboard,Accessories,5,1763.61,0.11,Delhi,UPI,2024-06-04
ORD106531,CUST01978,Keyboard,Accessories,10,1621.76,0.28,Hyderabad,,2024-09-28
ORD106532,CUST02440,Tablet,Electronics,0,3156.33,0.17,Nashik,COD,2024-12-04
ORD106533,CUST02042,Headphones,Computers,2,70.12,0.23,Nashik,Card,2024-10-06
ORD106534,CUST01278,Headphones,Computers,5,2994.23,0.26,,,2024-11-04
ORD106535,CUST01202,Laptop,,-1,2311.78,0.46,Bengaluru,Card,2024-06-17
ORD106536,CUST00593,Laptop,Computers,7,2009.69,0.1,Nashik,NetBanking,2024-09-29
ORD106537,CUST02436,Phone,Computers,13,1761.78,0.23,Nashik,NetBanking,2024-04-26
ORD106538,CUST01421,Headphones,Computers,1,2854.37,0.39,Mumbai,NetBanking,2024-07-05
ORD106539,CUST02205,Mouse,,11,4047.72,0.1,Hyderabad,,2025-04-19
ORD106540,CUST01027,Keyboard,Mobile,0,5842.4,0.04,Hyderabad,,2025-02-05
ORD106541,CUST02214,Phone,Computers,7,4180.26,0.01,Pune,Card,2024-01-08
ORD106542,CUST00959,,Computers,10,3747.2,0.05,,UPI,2024-02-03
ORD106543,CUST02456,Laptop,Electronics,2,1318.21,0.14,Hyderabad,,2025-03-23
ORD106544,CUST02241,,Electronics,14,1604.98,0.2,Delhi,COD,2024-12-10
ORD106545,CUST02282,Mouse,Computers,14,2493.21,0.3,,COD,2024-06-24
ORD106546,CUST01173,Headphones,Mobile,8,3165.93,0.1,Hyderabad,,2024-07-16
ORD106547,CUST00815,Monitor,Computers,14,1820.99,0.13,Nashik,Card,2024-12-11
ORD106548,CUST00403,Laptop,Computers,8,4278.42,0.35,Delhi,Card,2025-02-28
ORD106549,CUST00892,Phone,Computers,12,1492.21,0.45,Bengaluru,,2024-01-18
ORD106550,CUST00067,Monitor,,5,610.84,0.07,Nashik,NetBanking,2025-04-01
ORD106551,CUST00087,Mouse,Mobile,9,4054.57,0.24,Mumbai,Card,2024-08-31
ORD106552,CUST02264,,Accessories,14,,0.15,Delhi,,2024-09-12
ORD106553,CUST02048,Tablet,Computers,2,2069.56,0.26,Bengaluru,,2024-01-29
ORD106554,CUST01158,Keyboard,Accessories,1,443.65,0.06,Mumbai,,2024-04-08
ORD106555,CUST01720,Tablet,Mobile,8,3977.08,0.14,Hyderabad,UPI,2024-10-18
ORD106556,CUST01374,Tablet,Computers,5,6068.11,0.35,Hyderabad,,2024-01-27
ORD106557,CUST02187,Tablet,Accessories,13,3242.14,0.41,Pune,NetBanking,2024-04-13
ORD106558,CUST02180,Mouse,,13,1546.75,0.31,Bengaluru,COD,2024-03-04
ORD106559,CUST01643,Keyboard,Accessories,0,2856.43,0.47,Mumbai,Card,2024-09-19
ORD106560,CUST00177,Mouse,Mobile,9,3344.18,0.33,Delhi,UPI,2025-05-11
ORD106561,CUST01381,Tablet,Computers,10,3247.23,0.37,,UPI,2024-06-26
ORD106562,CUST02427,Laptop,,-2,1280.49,0.18,,,2024-06-02
ORD106563,CUST00907,Tablet,Mobile,1,1742.42,0.08,Mumbai,,2024-04-20
ORD106564,CUST02497,Laptop,,3,1379.58,0.33,Bengaluru,,2025-05-12
ORD106565,CUST00585,Phone,Computers,2,3054.72,0.46,Pune,COD,2024-04-20
ORD106566,CUST00989,Tablet,Accessories,2,,0.49,Pune,UPI,2024-09-20
ORD106567,CUST01131,Monitor,,7,4227.02,0.23,,NetBanking,2024-09-01
ORD106568,CUST02169,Mouse,,-1,2870.65,0.27,Bengaluru,UPI,2025-02-24
ORD106569,CUST02064,Tablet,Mobile,13,3568.4,0.16,Hyderabad,,2024-09-02
ORD106570,CUST01219,Mouse,Mobile,12,,0.34,Delhi,UPI,2024-08-30
ORD106571,CUST02374,,Mobile,2,-209.02,0.38,Pune,,2024-05-25
ORD106572,CUST00317,Tablet,Electronics,6,4519.79,0.02,Nashik,UPI,2025-03-03
ORD106573,CUST01502,Monitor,,2,2688.08,0.42,Hyderabad,NetBanking,2024-04-24
ORD106574,CUST02034,Tablet,,2,3119.7,0.26,Nashik,Card,2025-02-16
ORD106575,CUST02042,Headphones,Computers,6,3725.28,0.29,Pune,Card,2024-06-29
ORD106576,CUST00502,Phone,Electronics,6,2886.54,0.1,Delhi,UPI,2025-04-18
ORD106577,CUST02022,,Mobile,-1,-284.59,0.01,Delhi,COD,2024-01-29
ORD106578,CUST00118,Mouse,Mobile,4,1972.32,0.48,Delhi,,2025-01-11
ORD106579,CUST00709,,,-2,1777.8,0.46,Delhi,Card,2024-10-19
ORD106580,CUST00044,Phone,Electronics,-1,1827.51,0.39,Delhi,UPI,2025-04-14
ORD106581,CUST00313,Mouse,Accessories,9,2190.01,0.24,Mumbai,Card,2025-05-04
ORD106582,CUST00417,Mouse,,3,2583.26,0.16,Pune,,2024-01-16
ORD106583,CUST01101,Headphones,Computers,13,5394.71,0.08,,UPI,2024-01-03
ORD106584,CUST00325,Tablet,Accessories,1,3285.12,0.04,Bengaluru,UPI,2025-04-29
ORD106585,CUST01439,Laptop,Accessories,2,3580.66,0.23,Hyderabad,Card,2024-08-31
ORD106586,CUST01986,Phone,Computers,3,1798.57,0.4,Nashik,NetBanking,2024-10-05
ORD106587,CUST02261,Monitor,Mobile,11,4731.21,0.36,Pune,,2024-11-07
ORD106588,CUST00073,Phone,,14,2701.23,0.38,,UPI,2024-09-24
ORD106589,CUST01602,Tablet,,7,2477.39,0.06,,UPI,2024-02-02
ORD106590,CUST00508,Headphones,Mobile,1,-182.67,0.43,Nashik,NetBanking,2025-02-22
ORD106591,CUST02379,Keyboard,Mobile,12,3562.09,0.4,Pune,NetBanking,2024-02-10
ORD106592,CUST00687,,Electronics,3,,0.05,Pune,NetBanking,2025-02-01
ORD106593,CUST00656,Keyboard,Accessories,3,3853.93,0.18,Nashik,,2024-02-18
ORD106594,CUST01542,Headphones,Accessories,0,394.9,0.19,,COD,2024-04-21
ORD106595,CUST01292,,,6,3909.29,0.37,,COD,2025-04-16
ORD106596,CUST01399,Tablet,Accessories,8,2033.18,0.43,Delhi,,2024-11-01
ORD106597,CUST01552,Headphones,,2,614.75,0.19,Nashik,NetBanking,2024-10-08
ORD106598,CUST01075,Laptop,,11,5736.44,0.07,Nashik,COD,2024-07-20
ORD106599,CUST00324,Phone,,-1,,0.04,,NetBanking,2024-10-26
ORD106600,CUST00991,Tablet,Computers,5,3477.62,0.32,Nashik,,2024-07-15
ORD106601,CUST01993,,,10,3286.17,0.25,,,2024-04-24
ORD106602,CUST00716,Phone,,2,4848.99,0.45,Delhi,,2024-05-30
ORD106603,CUST00276,Keyboard,Electronics,12,1768.78,0.48,Pune,UPI,2025-02-05
ORD106604,CUST00151,Tablet,Electronics,1,6224.01,0.45,Bengaluru,,2024-05-18
ORD106605,CUST00954,Monitor,Mobile,1,2563.29,0.04,Bengaluru,UPI,2024-11-23
ORD106606,CUST01506,Phone,Mobile,6,3993.44,0.14,Pune,NetBanking,2024-08-12
ORD106607,CUST00258,Mouse,,12,3308.75,0.12,Nashik,NetBanking,2024-03-03
ORD106608,CUST02371,,Mobile,9,990.89,0.03,Pune,COD,2024-05-13
ORD106609,CUST00868,Mouse,Mobile,1,2530.07,0.46,,UPI,2024-06-21
ORD106610,CUST01191,Laptop,Electronics,0,4726.16,0.45,Mumbai,COD,2025-01-14
ORD106611,CUST00687,,Mobile,2,1340.45,0.2,Pune,Card,2024-09-27
ORD106612,CUST00309,Tablet,Electronics,14,4539.35,0.48,Mumbai,NetBanking,2024-11-18
ORD106613,CUST01502,,,2,3495.97,0.28,Hyderabad,UPI,2024-05-20
ORD106614,CUST00472,Laptop,,1,535.16,0.22,Hyderabad,UPI,2025-01-13
ORD106615,CUST00813,,,4,2499.72,0.27,Bengaluru,COD,2024-09-29
ORD106616,CUST00845,Tablet,Computers,4,2425.49,0.21,Bengaluru,,2024-03-30
ORD106617,CUST01164,Keyboard,Mobile,4,969.99,0.15,Bengaluru,NetBanking,2024-04-22
ORD106618,CUST00666,Monitor,,14,2951.12,0.09,Nashik,NetBanking,2024-07-21
ORD106619,CUST02309,Monitor,,12,465.13,0.23,Mumbai,NetBanking,2024-12-29
ORD106620,CUST01808,Headphones,,4,3816.42,0.27,Mumbai,,2024-04-08
ORD106621,CUST01443,Laptop,Accessories,12,1167.69,0.41,Mumbai,,2024-03-10
ORD106622,CUST01767,Tablet,Accessories,1,2031.01,0.24,Pune,NetBanking,2024-12-24
ORD106623,CUST01264,Phone,,-1,2495.8,0.41,Nashik,,2024-06-28
ORD106624,CUST00354,Mouse,Electronics,10,4774.42,0.48,Hyderabad,,2024-12-13
ORD106625,CUST01872,Phone,Computers,9,601.85,0.36,,COD,2024-10-13
ORD106626,CUST02024,Mouse,,7,1745.66,0.06,Bengaluru,NetBanking,2025-05-13
ORD106627,CUST00179,Keyboard,Accessories,12,2731.16,0.23,Hyderabad,,2025-02-22
ORD106628,CUST00065,Mouse,Computers,14,2402.92,0.43,Pune,,2025-02-07
ORD106629,CUST00819,Phone,,3,2664.58,0.25,Nashik,COD,2024-01-19
ORD106630,CUST01371,,,2,2192.9,0.41,,NetBanking,2024-09-25
ORD106631,CUST00170,Phone,Electronics,10,2919.55,0.39,Bengaluru,Card,2024-01-04
ORD106632,CUST01390,Monitor,Computers,11,-440.55,0.08,Mumbai,,2024-01-06
ORD106633,CUST01130,Tablet,Accessories,11,4624.34,0.16,Mumbai,,2025-05-09
ORD106634,CUST02486,Monitor,,12,2393.84,0.38,Hyderabad,UPI,2025-03-03
ORD106635,CUST00834,Laptop,,13,6540.83,0.08,Mumbai,,2024-12-28
ORD106636,CUST00226,,Mobile,7,1993.76,0.21,Delhi,COD,2024-09-07
ORD106637,CUST00441,Phone,,-2,4052.26,0.07,Mumbai,,2024-07-20
ORD106638,CUST02443,,Accessories,8,1381.09,0.12,Bengaluru,COD,2024-12-27
ORD106639,CUST00727,,,4,2563.92,0.14,Pune,COD,2025-05-01
ORD106640,CUST01604,Tablet,Accessories,14,994.71,0.27,,NetBanking,2024-09-03
ORD106641,CUST02131,Keyboard,Mobile,1,2021.48,0.46,Pune,Card,2024-07-01
ORD106642,CUST01036,Mouse,,4,1402.03,0.19,Delhi,UPI,2024-03-09
ORD106643,CUST01832,Laptop,Computers,0,3244.7,0.42,Delhi,,2024-07-01
ORD106644,CUST01848,Headphones,Computers,11,4979.18,0.35,Bengaluru,,2024-06-20
ORD106645,CUST00492,,,-2,3176.22,0.39,Nashik,,2024-07-02
ORD106646,CUST01548,Headphones,Computers,3,6804.79,0.38,Delhi,COD,2024-12-16
ORD106647,CUST01143,Tablet,,6,3560.13,0.15,Hyderabad,,2024-05-07
ORD106648,CUST00969,Mouse,,-1,1100.24,0.12,Delhi,Card,2024-03-01
ORD106649,CUST02400,Mouse,,5,6138.98,0.49,Bengaluru,Card,2024-08-14
ORD106650,CUST02087,Tablet,Accessories,1,3866.54,0.37,Hyderabad,COD,2024-12-16
ORD106651,CUST00639,Mouse,Electronics,7,411.55,0.18,Pune,UPI,2025-03-01
ORD106652,CUST00172,Monitor,Accessories,-2,2468.3,0.28,Bengaluru,COD,2024-04-30
ORD106653,CUST01570,Mouse,Computers,8,3705.41,0.39,Mumbai,UPI,2024-04-15
ORD106654,CUST00258,Headphones,Electronics,6,3345.63,0.03,Nashik,COD,2024-01-30
ORD106655,CUST00516,Mouse,,8,3700.77,0.05,,COD,2025-04-30
ORD106656,CUST00522,Phone,Computers,1,4026.52,0.01,Delhi,COD,2024-07-02
ORD106657,CUST01917,Tablet,Mobile,2,1598.66,0.08,Nashik,NetBanking,2025-04-07
ORD106658,CUST02164,Keyboard,Computers,14,3258.89,0.06,Bengaluru,COD,2024-09-24
ORD106659,CUST02231,Headphones,Electronics,2,2820.85,0.23,Pune,Card,2024-10-20
ORD106660,CUST01929,Keyboard,Electronics,14,2120.51,0.14,Nashik,,2024-05-27
ORD106661,CUST01139,Headphones,,0,3753.49,0.02,Delhi,,2024-09-29
ORD106662,CUST02209,,,8,2796.05,0.22,Mumbai,,2024-08-24
ORD106663,CUST00838,Laptop,Mobile,14,4176.38,0.29,Nashik,,2025-01-25
ORD106664,CUST01089,Phone,,5,2965.2,0.19,Bengaluru,COD,2024-01-08
ORD106665,CUST01093,Headphones,Mobile,5,2015.97,0.13,Hyderabad,NetBanking,2025-02-16
ORD106666,CUST02494,,Mobile,-1,2740.51,0.2,Bengaluru,COD,2024-05-06
ORD106667,CUST02463,Phone,,4,3522.6,0.26,Nashik,COD,2024-05-27
ORD106668,CUST02488,Headphones,Computers,3,2558.5,0.22,Bengaluru,UPI,2024-02-01
ORD106669,CUST01969,Keyboard,Accessories,4,1836.37,0.05,Hyderabad,,2024-08-19
ORD106670,CUST02443,Keyboard,Mobile,9,2739.36,0.23,Nashik,,2024-02-13
ORD106671,CUST01574,Tablet,Electronics,4,4640.63,0.36,Nashik,Card,2024-03-14
ORD106672,CUST01580,Headphones,,4,,0.41,Pune,,2024-07-23
ORD106673,CUST02442,Headphones,,-2,3047.59,0.22,Bengaluru,UPI,2025-02-05
ORD106674,CUST02373,Monitor,Computers,7,2216.79,0.5,Hyderabad,,2025-02-13
ORD106675,CUST01114,Phone,Mobile,7,2826.1,0.42,Pune,,2024-08-22
ORD106676,CUST00749,Phone,,9,1073.03,0.11,Hyderabad,,2025-03-15
ORD106677,CUST01093,Phone,Computers,0,2232.58,0.23,Bengaluru,NetBanking,2025-03-20
ORD106678,CUST01189,Phone,,0,3296.15,0.15,,UPI,2025-02-23
ORD106679,CUST02261,Laptop,,10,2666.5,0.28,Pune,Card,2024-05-19
ORD106680,CUST01875,Laptop,Electronics,10,1944.36,0.11,Mumbai,Card,2024-07-04
ORD106681,CUST01787,,Mobile,3,665.63,0.02,,Card,2025-05-08
ORD106682,CUST02416,Mouse,Mobile,0,2315.31,0.45,Bengaluru,,2024-03-13
ORD106683,CUST01607,Headphones,,12,1393.6,0.26,Pune,UPI,2024-11-18
ORD106684,CUST00048,Headphones,Computers,6,2459.57,0.46,Hyderabad,Card,2025-02-06
ORD106685,CUST01075,Headphones,,3,2921.86,0.06,Mumbai,,2024-10-21
ORD106686,CUST01312,Headphones,Accessories,3,4666.91,0.08,Mumbai,NetBanking,2024-04-29
ORD106687,CUST01649,Phone,Mobile,5,3895.2,0.11,Hyderabad,COD,2024-05-06
ORD106688,CUST02180,Phone,Electronics,8,2858.36,0.23,Mumbai,NetBanking,2024-04-11
ORD106689,CUST01189,Laptop,Mobile,13,5638.43,0.44,Pune,UPI,2024-08-17
ORD106690,CUST01397,Keyboard,Mobile,6,3108.88,0.33,Mumbai,NetBanking,2025-03-17
ORD106691,CUST02420,Monitor,Accessories,8,1427.22,0.03,,,2024-08-03
ORD106692,CUST01828,Phone,Accessories,13,2176.8,0.2,Delhi,,2024-03-31
ORD106693,CUST00478,Phone,,3,6368.42,0.36,Bengaluru,UPI,2024-12-28
ORD106694,CUST00831,Tablet,Mobile,14,1423.7,0.16,Delhi,Card,2024-05-17
ORD106695,CUST01614,Phone,Mobile,13,2049.21,0.25,Delhi,,2025-04-04
ORD106696,CUST00681,Keyboard,Computers,-2,4000.03,0.36,,,2024-12-27
ORD106697,CUST01323,Keyboard,Computers,5,1176.83,0.48,Bengaluru,UPI,2024-05-25
ORD106698,CUST00081,Laptop,,7,4044.25,0.17,Delhi,,2024-12-22
ORD106699,CUST00086,Phone,,-1,4246.88,0.37,Mumbai,,2024-12-29
ORD106700,CUST02272,,Electronics,6,2933.15,0.37,Nashik,UPI,2025-01-04
ORD106701,CUST02063,Tablet,Electronics,1,4994.11,0.27,Delhi,,2025-01-15
ORD106702,CUST00821,Monitor,Computers,8,2252.39,0.41,Hyderabad,NetBanking,2024-06-23
ORD106703,CUST00162,Headphones,,7,3910.31,0.27,,NetBanking,2024-02-20
ORD106704,CUST02397,Phone,Electronics,11,-1042.96,0.31,Bengaluru,Card,2024-10-21
ORD106705,CUST01932,Laptop,Mobile,4,3509.35,0.42,Pune,,2024-11-16
ORD106706,CUST01850,Laptop,,3,4526.97,0.24,Pune,UPI,2024-02-05
ORD106707,CUST01860,,Accessories,13,3709.99,0.24,Mumbai,NetBanking,2025-04-15
ORD106708,CUST01115,Monitor,,10,1939.62,0.3,Delhi,UPI,2024-07-15
ORD106709,CUST02228,Tablet,Mobile,9,261.62,0.4,Nashik,NetBanking,2024-07-22
ORD106710,CUST01882,Mouse,Computers,12,4237.78,0.06,Pune,,2024-07-26
ORD106711,CUST00922,Laptop,,5,1257.84,0.39,Nashik,,2024-05-12
ORD106712,CUST02175,Keyboard,,1,1456.82,0.15,Hyderabad,,2024-07-26
ORD106713,CUST01449,Keyboard,Computers,5,2107.64,0.04,Mumbai,NetBanking,2024-05-10
ORD106714,CUST01582,Headphones,Mobile,13,3507.88,0.4,Hyderabad,,2025-02-27
ORD106715,CUST00564,Laptop,Electronics,13,4323.59,0.07,Bengaluru,,2024-02-20
ORD106716,CUST00470,Tablet,,-1,5558.38,0.11,Bengaluru,UPI,2025-01-09
ORD106717,CUST00987,Headphones,,14,2750.56,0.35,Mumbai,,2024-09-29
ORD106718,CUST01934,Laptop,Electronics,2,2998.47,0.28,Hyderabad,,2024-09-23
ORD106719,CUST00223,Monitor,,2,3237.08,0.46,Nashik,Card,2024-02-15
ORD106720,CUST02201,Phone,Computers,9,1844.07,0.48,,NetBanking,2025-04-27
ORD106721,CUST00350,Tablet,Computers,4,3617.73,0.16,Hyderabad,Card,2024-03-03
ORD106722,CUST01928,Laptop,Accessories,2,1687.79,0.16,Nashik,,2025-05-11
ORD106723,CUST00348,Tablet,,1,4243.37,0.1,Nashik,,2025-02-23
ORD106724,CUST00181,Mouse,Computers,14,1110.5,0.26,,NetBanking,2025-02-06
ORD106725,CUST00636,Tablet,Accessories,3,3903.29,0.19,Mumbai,NetBanking,2024-07-22
ORD106726,CUST01017,Tablet,Electronics,11,3927.78,0.01,Pune,UPI,2024-10-23
ORD106727,CUST02226,Keyboard,,6,258.76,0.2,Pune,UPI,2024-05-09
ORD106728,CUST00771,Monitor,,1,3094.06,0.03,Delhi,,2024-01-27
ORD106729,CUST01015,Phone,Computers,8,4936.5,0.4,Bengaluru,UPI,2024-10-10
ORD106730,CUST02111,Phone,Computers,13,2941.95,0.46,Hyderabad,UPI,2024-12-15
ORD106731,CUST00028,Keyboard,Mobile,13,2706.79,0.15,Bengaluru,Card,2024-03-01
ORD106732,CUST02419,Tablet,Electronics,13,1860.22,0.33,Delhi,Card,2024-05-05
ORD106733,CUST02144,Phone,Electronics,3,3374.19,0.04,Nashik,Card,2025-02-24
ORD106734,CUST01893,Headphones,,12,2086.72,0.18,Mumbai,,2024-07-20
ORD106735,CUST01465,Monitor,Accessories,0,3329.25,0.29,Bengaluru,,2024-02-04
ORD106736,CUST01226,Mouse,Accessories,6,3745.84,0.05,Nashik,,2024-10-01
ORD106737,CUST02068,Keyboard,Mobile,-2,3033.92,0.19,Pune,,2024-11-10
ORD106738,CUST01125,Laptop,,8,4292.6,0.48,Nashik,NetBanking,2024-11-04
ORD106739,CUST00065,Laptop,Electronics,3,3222.7,0.08,Delhi,COD,2024-07-28
ORD106740,CUST01134,Laptop,Accessories,2,,0.31,Mumbai,,2025-04-29
ORD106741,CUST00337,,Electronics,9,-97.68,0.42,Hyderabad,NetBanking,2024-03-07
ORD106742,CUST02170,Monitor,Electronics,4,1922.12,0.39,Bengaluru,UPI,2024-05-25
ORD106743,CUST01728,Mouse,,-1,,0.39,Delhi,,2024-03-25
ORD106744,CUST00446,Phone,Accessories,4,3463.35,0.03,Pune,NetBanking,2025-04-06
ORD106745,CUST00280,Mouse,Computers,6,-185.66,0.49,,,2024-10-17
ORD106746,CUST00595,Mouse,Computers,5,-62.34,0.36,Pune,UPI,2024-12-25
ORD106747,CUST01986,Keyboard,,6,-234.52,0.48,,UPI,2024-06-26
ORD106748,CUST01074,Monitor,Accessories,7,2490.99,0.49,Hyderabad,,2025-01-09
ORD106749,CUST00209,Laptop,Mobile,9,634.56,0.18,Mumbai,,2024-06-16
ORD106750,CUST00125,Keyboard,,-1,3284.64,0.27,Hyderabad,,2024-12-24
ORD106751,CUST00491,Phone,,7,2031.75,0.36,Hyderabad,COD,2025-01-04
ORD106752,CUST00969,Mouse,Electronics,0,269.21,0.42,,Card,2024-02-26
ORD106753,CUST00580,Tablet,,-2,4164.03,0.49,,NetBanking,2024-10-24
ORD106754,CUST02305,Laptop,,14,2586.7,0.49,Hyderabad,,2025-04-14
ORD106755,CUST01211,,,-2,4225.97,0.16,Bengaluru,UPI,2024-04-14
ORD106756,CUST00229,Monitor,Accessories,2,2674.44,0.34,Pune,UPI,2024-10-17
ORD106757,CUST00188,Headphones,Electronics,11,4936.94,0.07,Delhi,NetBanking,2024-07-19
ORD106758,CUST02057,,,3,3573.97,0.41,Pune,,2024-12-01
ORD106759,CUST00501,Mouse,Computers,6,565.33,0.08,Bengaluru,,2024-03-23
